"product_id";"sku";"category";"sub_category";"product_name";"brand"
1771;"TEC-PH-10004586";"Technology";"Phones";"Wilson SignalBoost 841262 DB PRO Amplifier Kit";"Wilson"
1772;"TEC-PH-10004614";"Technology";"Phones";"AT&T 841000 Phone";"AT&T"
1773;"TEC-PH-10004667";"Technology";"Phones";"Cisco 8x8 Inc. 6753i IP Business Phone System";"Cisco"
1774;"TEC-PH-10004700";"Technology";"Phones";"PowerGen Dual USB Car Charger";"PowerGen"
1775;"TEC-PH-10004774";"Technology";"Phones";"Gear Head AU3700S Headset";"Gear"
1776;"TEC-PH-10004833";"Technology";"Phones";"Macally Suction Cup Mount";"Macally"
1777;"TEC-PH-10004896";"Technology";"Phones";"Nokia Lumia 521 (T-Mobile)";"Nokia"
1778;"TEC-PH-10004897";"Technology";"Phones";"Mediabridge Sport Armband iPhone 5s";"Mediabridge"
1779;"TEC-PH-10004908";"Technology";"Phones";"Panasonic KX TS3282W Corded phone";"Panasonic"
1780;"TEC-PH-10004912";"Technology";"Phones";"Cisco SPA112 2 Port Phone Adapter";"Cisco"
1781;"TEC-PH-10004922";"Technology";"Phones";"RCA Visys Integrated PBX 8-Line Router";"RCA"
1782;"TEC-PH-10004924";"Technology";"Phones";"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black";"SKILCRAFT"
1783;"TEC-PH-10004977";"Technology";"Phones";"GE 30524EE4";"GE"
